model,seed,prompt_id,family,pair_id,is_financial,idx,parse_mode,name,formula,rationale,source_type,source_ref,quote_found,valid,reasons,warnings,canonical,depth,n_vars,scale_free,uses_ts,uses_note_var
qwen35-0.8b,1,F3-012,F3,P15-CTD17-associates,False,2,strict,net_income_share,"safe_div(net_income, share_of_associates)","Lợi nhuận từ công ty liên kết chiếm tỷ trọng lớn trong lợi nhuận tổng, cho thấy công ty này đóng góp lớn cho lợi nhuận.",line_item,"net_income, share_of_associates",False,True,,,"safe_div(net_income,share_of_associates)",2,2,True,False,False
qwen35-0.8b,1,F4-010,F4,P15-CTD17-associates,False,0,strict,asset_growth,"growth(total_assets, 4)",Tăng trưởng tài sản cao thường đi kèm lợi suất thấp hơn.,line_item,total_assets,False,False,duplicate,,"growth(total_assets,4)",2,1,False,True,False
qwen35-0.8b,1,F4-010,F4,P15-CTD17-associates,False,1,strict,share_of_associates,"safe_div(share_of_associates, equity)",So sánh phần lợi ích của liên kết với vốn chủ sở hữu để đánh giá rủi ro.,line_item,share_of_associates,False,True,,,"safe_div(share_of_associates,equity)",2,2,True,False,False
qwen35-0.8b,1,F4-010,F4,P15-CTD17-associates,False,2,strict,market_cap,market_cap,Chỉ số thị trường trực tiếp phản ánh khả năng mua bán của cổ phiếu.,line_item,market_cap,False,False,duplicate,,market_cap,1,1,False,False,False
qwen35-0.8b,1,F1-011,F1,P16-PVT17-associates,False,0,recovered,Công thức xếp hạng lợi suất dựa trên lợi nhuận từ công ty liên kết,rank_share_of_associates = (share_of_associates / equity) * 100,Lợi nhuận từ công ty liên kết (share_of_associates) là yếu tố then chốt trong việc xác định khả năng tiếp cận nguồn vốn từ các công ty liên kết. Tỷ lệ này phản ánh mức độ hiệu quả sử dụng vốn của công ty liên kết so với vốn chủ sở hữu của công ty mẹ.,note,"Theo chuẩn mực VAS, lợi nhuận từ công ty liên kết được phân tích qua tỷ lệ phần trăm của share_of_associates so với tổng vốn chủ sở hữu (equity) để đánh giá khả năng tiếp cận nguồn vốn.",False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F1-011,F1,P16-PVT17-associates,False,1,recovered,Công thức xếp hạng lợi suất dựa trên khả năng tiếp cận vốn từ công ty liên kết,rank_associates = (share_of_associates / equity) * 100,Tỷ lệ phần trăm của share_of_associates so với tổng vốn chủ sở hữu (equity) phản ánh mức độ hiệu quả sử dụng vốn của công ty liên kết. Tỷ lệ này cao hơn sẽ cho thấy công ty liên kết có khả năng tiếp cận nguồn vốn tốt hơn so với công ty mẹ.,line_item,share_of_associates,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F1-011,F1,P16-PVT17-associates,False,2,recovered,Công thức xếp hạng lợi suất dựa trên khả năng tiếp cận vốn từ công ty liên kết,rank_associates = (share_of_associates / equity) * 100,Tỷ lệ phần trăm của share_of_associates so với tổng vốn chủ sở hữu (equity) phản ánh mức độ hiệu quả sử dụng vốn của công ty liên kết. Tỷ lệ này cao hơn sẽ cho thấy công ty liên kết có khả năng tiếp cận nguồn vốn tốt hơn so với công ty mẹ.,note,Tỷ lệ phần trăm của share_of_associates so với tổng vốn chủ sở hữu (equity) phản ánh mức độ hiệu quả sử dụng vốn của công ty liên kết.,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-016,F2,P16-PVT17-associates,False,0,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận phát sinh từ khoản đầu tư,rank_share_of_associates = (share_of_associates / equity) * 100,Lợi suất cổ phiếu được xác định bằng tỷ lệ phần trăm của lợi nhuận phát sinh từ khoản đầu tư so với tổng vốn chủ sở hữu. Tỷ lệ này phản ánh mức độ rủi ro và khả năng tái tạo vốn của công ty liên kết.,note,Tổng lợi nhuận phát sinh từ khoản đầu tư vào công ty liên kết được chia cho tổng vốn chủ sở hữu của công ty liên kết.,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-016,F2,P16-PVT17-associates,False,1,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận phát sinh từ khoản đầu tư,rank_share_of_associates = (share_of_associates / equity) * 100,Lợi suất cổ phiếu được xác định bằng tỷ lệ phần trăm của lợi nhuận phát sinh từ khoản đầu tư so với tổng vốn chủ sở hữu. Tỷ lệ này phản ánh mức độ rủi ro và khả năng tái tạo vốn của công ty liên kết.,note,Tổng lợi nhuận phát sinh từ khoản đầu tư vào công ty liên kết được chia cho tổng vốn chủ sở hữu của công ty liên kết.,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-016,F2,P16-PVT17-associates,False,2,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận phát sinh từ khoản đầu tư,rank_share_of_associates = (share_of_associates / equity) * 100,Lợi suất cổ phiếu được xác định bằng tỷ lệ phần trăm của lợi nhuận phát sinh từ khoản đầu tư so với tổng vốn chủ sở hữu. Tỷ lệ này phản ánh mức độ rủi ro và khả năng tái tạo vốn của công ty liên kết.,note,Tổng lợi nhuận phát sinh từ khoản đầu tư vào công ty liên kết được chia cho tổng vốn chủ sở hữu của công ty liên kết.,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F3-013,F3,P16-PVT17-associates,False,0,recovered,share_of_associates_ratio,"safe_div(share_of_associates, equity)","Lợi ích cổ đông không kiểm soát là yếu tố then chốt trong việc phân bổ lợi nhuận cho công ty liên kết, giúp xác định mức độ rủi ro và khả năng tái cấu trúc vốn.",line_item,"share_of_associates, equity",False,False,duplicate,,"safe_div(share_of_associates,equity)",2,2,False,False,False
qwen35-0.8b,1,F3-013,F3,P16-PVT17-associates,False,1,recovered,net_income_parent_ratio,"safe_div(net_income_parent, equity)",Lợi nhuận của cổ đông mẹ là chỉ số phản ánh hiệu quả đầu tư của công ty mẹ và khả năng tái cấu trúc vốn cho công ty liên kết.,line_item,"net_income_parent, equity",False,True,,,"safe_div(net_income_parent,equity)",2,2,True,False,False
qwen35-0.8b,1,F3-013,F3,P16-PVT17-associates,False,2,recovered,total_assets_growth,"growth(total_assets, 4)","Doanh nghiệp mở rộng tài sản quá nhanh thường có lợi suất sau đó thấp hơn (Cooper, Gulen, Schill 2008).",line_item,total_assets,False,False,copied_fewshot,,"growth(total_assets,4)",2,1,False,True,False
qwen35-0.8b,1,F1-012,F1,P17-NTP17-related_party,False,0,strict,Công thức xếp hạng lợi suất dựa trên dòng nợ và tài sản,"rank(cogs, k) + zscore(prepaid_to_suppliers, k) + safe_div(net_income, k)",Lập trình theo xu hướng tăng trưởng giá vốn (cogs) và giảm thiểu rủi ro từ dòng nợ (prepaid_to_suppliers) giúp xác định doanh nghiệp có khả năng phục hồi nhanh hơn khi có biến động thị trường.,line_item,"Danh sách biến được phép dùng: cogs, prepaid_to_suppliers, net_income",False,False,bad_arity:rank|bad_arity:zscore|unknown_var:k,,"(rank(cogs,k)+safe_div(net_income,k)+zscore(prepaid_to_suppliers,k))",4,4,False,False,False
qwen35-0.8b,1,F1-012,F1,P17-NTP17-related_party,False,1,strict,Công thức xếp hạng lợi suất dựa trên dòng tiền và tài sản,"log(abs(cfo, k)) + zscore(total_assets, k)",Lập trình dựa trên dòng tiền thuần (cfo) để đánh giá khả năng tái tạo vốn và tài sản (total_assets) giúp xác định doanh nghiệp có khả năng duy trì lợi nhuận trong giai đoạn khó khăn.,line_item,"Danh sách biến được phép dùng: cfo, total_assets",False,False,bad_arity:zscore|bad_arity:abs|unknown_var:k,,"(log(abs(cfo,k))+zscore(total_assets,k))",4,3,False,False,False
qwen35-0.8b,1,F1-012,F1,P17-NTP17-related_party,False,2,strict,Công thức xếp hạng lợi suất dựa trên dòng tiền và tài sản,"log(abs(cfo, k)) + zscore(prepaid_to_suppliers, k)",Lập trình dựa trên dòng tiền thuần (cfo) để đánh giá khả năng tái tạo vốn và tài sản (total_assets) giúp xác định doanh nghiệp có khả năng duy trì lợi nhuận trong giai đoạn khó khăn.,line_item,"Danh sách biến được phép dùng: cfo, total_assets",False,False,bad_arity:zscore|bad_arity:abs|unknown_var:k,,"(log(abs(cfo,k))+zscore(prepaid_to_suppliers,k))",4,3,False,False,False
qwen35-0.8b,1,F2-017,F2,P17-NTP17-related_party,False,0,strict,Công thức xếp hạng lợi suất dựa trên tỷ lệ nợ/đầu tư,rank_related_party_disclosed / equity,"Tỷ lệ nợ/đầu tư phản ánh mức độ rủi ro tài chính và khả năng thanh toán, giúp xếp hạng lợi suất theo chiều hướng rủi ro và khả năng thanh toán.",note,Công ty TNHH Thương mại Xuất nhập khẩu Minh Hải,True,False,raw_division|unknown_var:rank_related_party_disclosed,,(rank_related_party_disclosed/equity),2,2,False,False,False
qwen35-0.8b,1,F2-017,F2,P17-NTP17-related_party,False,1,strict,Công thức xếp hạng lợi suất dựa trên tỷ lệ thu nhập/đầu tư,net_income / equity,"Tỷ lệ thu nhập/đầu tư phản ánh hiệu quả sử dụng vốn và khả năng tái tạo vốn, giúp xếp hạng lợi suất theo chiều hướng hiệu quả tài chính.",line_item,Thu nhập của Hội đồng Quản trị và Ban Tổng Giám đốc,False,False,raw_division,,(net_income/equity),2,2,False,False,False
qwen35-0.8b,1,F2-017,F2,P17-NTP17-related_party,False,2,strict,Công thức xếp hạng lợi suất dựa trên tỷ lệ nợ/đầu tư,related_party_disclosed / equity,"Tỷ lệ nợ/đầu tư phản ánh mức độ rủi ro tài chính và khả năng thanh toán, giúp xếp hạng lợi suất theo chiều hướng rủi ro và khả năng thanh toán.",note,Công ty TNHH Thương mại Xuất nhập khẩu Minh Hải,True,False,raw_division,,(related_party_disclosed/equity),2,2,False,False,True
qwen35-0.8b,1,F3-014,F3,P17-NTP17-related_party,False,0,strict,accruals_to_assets,"safe_div(net_income - cfo, total_assets)","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận càng thấp, lợi suất tương lai thường kém hơn (Sloan 1996).",line_item,"net_income, cfo, total_assets",False,False,copied_fewshot,,"safe_div((net_income-cfo),total_assets)",3,3,False,False,False
qwen35-0.8b,1,F3-014,F3,P17-NTP17-related_party,False,1,strict,earnings_yield,"safe_div(net_income, market_cap)",Lợi nhuận trên mỗi đồng vốn hoá cao cho thấy cổ phiếu đang rẻ so với khả năng sinh lời.,line_item,"net_income, market_cap",False,False,copied_fewshot,,"safe_div(net_income,market_cap)",2,2,False,False,False
qwen35-0.8b,1,F3-014,F3,P17-NTP17-related_party,False,2,strict,related_party_disclosed,related_party_disclosed,"Công ty có các giao dịch chủ yếu với các bên liên quan như nhau, công ty TNHH Thương mại Xuất nhập khẩu Minh Hải có số dư lớn hơn so với công ty Cổ phần Nhựa Thiểu niên Tiền Phong phía Nam.",note,Công ty TNHH Thương mại Xuất nhập khẩu Minh Hải | 960.703.110.883 | 905.345.844.335,True,True,,,related_party_disclosed,1,1,True,False,True
qwen35-0.8b,1,F2-018,F2,P18-MWG24-related_party,False,0,recovered,Công thức xếp hạng lợi suất dựa trên tỷ trọng chi phí tư vấn,rank_related_party_disclosed = (chi phí tư vấn / tổng chi phí) * 100,"Chi phí tư vấn là khoản chi phí lớn nhất trong danh sách, do đó tỷ trọng chi phí này sẽ ảnh hưởng trực tiếp đến mức độ rủi ro và lợi suất của công ty. Khi chi phí này cao hơn so với các chi phí khác, nó sẽ làm giảm tỷ suất lợi nhuận và tăng nguy cơ rủi ro.",note,"Chi phí tư vấn là khoản chi phí lớn nhất trong danh sách, do đó tỷ trọng chi phí này sẽ ảnh hưởng trực tiếp đến mức độ rủi ro và lợi suất của công ty.",False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-018,F2,P18-MWG24-related_party,False,1,recovered,Công thức xếp hạng lợi suất dựa trên tỷ trọng chi phí tài chính,rank_related_party_disclosed = (chi phí tài chính / tổng chi phí) * 100,"Chi phí tài chính là khoản chi phí lớn nhất trong danh sách, do đó tỷ trọng chi phí này sẽ ảnh hưởng trực tiếp đến mức độ rủi ro và lợi suất của công ty. Khi chi phí này cao hơn so với các chi phí khác, nó sẽ làm giảm tỷ suất lợi nhuận và tăng nguy cơ rủi ro.",note,"Chi phí tài chính là khoản chi phí lớn nhất trong danh sách, do đó tỷ trọng chi phí này sẽ ảnh hưởng trực tiếp đến mức độ rủi ro và lợi suất của công ty.",False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F4-011,F4,P18-MWG24-related_party,False,0,recovered,asset_growth,"growth(total_assets, 4)",Tăng trưởng tài sản cao thường đi kèm lợi suất thấp hơn.,line_item,total_assets,False,False,duplicate,,"growth(total_assets,4)",2,1,False,True,False
qwen35-0.8b,1,F4-011,F4,P18-MWG24-related_party,False,1,recovered,profit_margin,net_income / equity,Lợi suất lợi nhuận sau thuế so với vốn chủ sở hữu.,line_item,equity,False,False,raw_division|duplicate,,(net_income/equity),2,2,False,False,False
qwen35-0.8b,1,F4-011,F4,P18-MWG24-related_party,False,2,recovered,liquidity_risk,short_term_receivables / receivables_customers,Kiểm tra khả năng thanh toán ngắn hạn của doanh nghiệp.,line_item,receivables_customers,False,False,raw_division,,(short_term_receivables/receivables_customers),2,2,False,False,False
qwen35-0.8b,1,F1-013,F1,P19-GAS17-commitments,False,0,recovered,Công thức xếp hạng lợi suất dựa trên nợ tiềm tàng,"rank(cash_and_equivalents, k=1) + zscore(cash_and_equivalents, k=1) + (contingent_liabilities_disclosed * 0.5)","Dùng biến rank và zscore để xác định xu hướng tăng giảm của tiền và tài sản, kết hợp với biến contingent_liabilities_disclosed để xem xét mức độ rủi ro tiềm tàng từ cam kết nợ, giúp xếp hạng lợi suất theo chiều hướng rủi ro và khả năng thanh toán.",note,Bằng chứng: Biến contingency_liabilities_disclosed được trích dẫn từ danh sách biến được phép dùng trong yêu cầu đề xuất.,False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F1-013,F1,P19-GAS17-commitments,False,1,recovered,Công thức xếp hạng lợi suất dựa trên tổng tài sản và nợ,"rank(total_assets, k=1) + zscore(total_assets, k=1) + (long_term_debt * 0.3)","Dùng biến rank và zscore để phân tích xu hướng tăng giảm của tổng tài sản, kết hợp với biến long_term_debt để xem xét mức độ nợ vay dài hạn, giúp xếp hạng lợi suất theo chiều hướng rủi ro tổng thể và khả năng thanh toán.",line_item,Bằng chứng: Biến long_term_debt được trích dẫn từ danh sách biến được phép dùng trong yêu cầu đề xuất.,False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F2-019,F2,P19-GAS17-commitments,False,0,strict,Công thức xếp hạng lợi suất dựa trên cam kết vốn,"rank(cash_and_equivalents, k=1) + zscore(cash_and_equivalents, k=1) + (contingent_liabilities_disclosed * 0.5)","Lập trình dựa trên tỷ trọng của các khoản cam kết vốn lớn (VND) so với tổng tài sản và nợ phải trả, giúp xác định mức độ rủi ro tiềm ẩn đối với dòng vốn.",note,Số cuối năm | Số đầu năm,True,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F2-019,F2,P19-GAS17-commitments,False,1,strict,Công thức xếp hạng lợi suất dựa trên cam kết cam kết,contingent_liabilities_disclosed + (long_term_debt * 0.5),"Đưa ra tổng nợ tiềm tàng và nợ thuê dài hạn để đánh giá mức độ rủi ro từ các cam kết mua bán khí cụ thể, ảnh hưởng trực tiếp đến lợi suất.",line_item,Cam kết mua khí từ chủ khí Lô 05.3 và 05.2,False,True,,,((0.5*long_term_debt)+contingent_liabilities_disclosed),3,2,False,False,True
qwen35-0.8b,1,F2-019,F2,P19-GAS17-commitments,False,2,strict,Công thức xếp hạng lợi suất dựa trên cam kết cam kết,contingent_liabilities_disclosed + (long_term_debt * 0.5) + (market_cap * 0.5),"Kết hợp các yếu tố rủi ro từ cam kết, nợ dài hạn và vốn hóa thị trường để xây dựng một chỉ số tổng thể rủi ro toàn diện cho cổ phiếu.",note,Cam kết cam kết,True,True,,,((0.5*long_term_debt)+(0.5*market_cap)+contingent_liabilities_disclosed),4,3,False,False,True
qwen35-0.8b,1,F3-015,F3,P19-GAS17-commitments,False,0,strict,accruals_to_assets,"safe_div(cash_and_equivalents, total_assets)","Phần tài sản và tiền tương đương là nguồn tài chính chính, giúp xác định mức độ rủi ro và khả năng thanh toán. Khi tỷ số này tăng lên, cổ phiếu thường có chất lượng thấp hơn và lợi suất tương lai kém hơn.",line_item,"cash_and_equivalents, total_assets",False,True,,,"safe_div(cash_and_equivalents,total_assets)",2,2,True,False,False
qwen35-0.8b,1,F3-015,F3,P19-GAS17-commitments,False,1,strict,contingent_liabilities_disclosed,"safe_div(contingent_liabilities_disclosed, equity)","Nợ tiềm tàng và cam kết là khoản chi phí lớn nhất đối với doanh nghiệp, ảnh hưởng trực tiếp đến lợi nhuận và khả năng thanh toán. Việc phân tích nó giúp xác định mức độ rủi ro và khả năng thanh toán.",line_item,contingent_liabilities_disclosed,False,True,,,"safe_div(contingent_liabilities_disclosed,equity)",2,2,True,False,True
qwen35-0.8b,1,F3-015,F3,P19-GAS17-commitments,False,2,strict,net_income,"safe_div(net_income, total_liabilities)","Lợi nhuận sau thuế thu nhập doanh nghiệp là chỉ tiêu cơ bản cho việc phân tích lợi suất. Khi lợi nhuận cao hơn so với nợ, cổ phiếu thường có chất lượng tốt hơn và lợi suất tương lai thường kém hơn.",line_item,"net_income, total_liabilities",False,True,,,"safe_div(net_income,total_liabilities)",2,2,True,False,False
qwen35-0.8b,1,F4-012,F4,P19-GAS17-commitments,False,0,recovered,cfo_growth,"growth(cfo, 4)",Lợi nhuận từ hoạt động kinh doanh tăng trưởng thường phản ánh hiệu quả tài chính và khả năng phục hồi của doanh nghiệp.,line_item,cfo,False,True,,,"growth(cfo,4)",2,1,True,True,False
qwen35-0.8b,1,F4-012,F4,P19-GAS17-commitments,False,1,recovered,conting_liabilities_disclosed,conting_liabilities_disclosed,"Số lần nội dung của biến này được nhắc tới trong báo cáo chứng minh nợ tiềm tàng hoặc cam kết, cho thấy mức độ cam kết của doanh nghiệp đối với các khoản nợ tiềm tàng.",line_item,conting_liabilities_disclosed,False,False,unknown_var:conting_liabilities_disclosed,,conting_liabilities_disclosed,1,1,False,False,False
qwen35-0.8b,1,F4-012,F4,P19-GAS17-commitments,False,2,recovered,total_assets_growth,"growth(total_assets, 4)","Tăng trưởng tổng tài sản thường đi kèm với lợi suất cổ phiếu, vì tài sản là nguồn tài chính chính của doanh nghiệp.",line_item,total_assets,False,False,duplicate,,"growth(total_assets,4)",2,1,False,True,False
qwen35-0.8b,1,F1-014,F1,P20-VNM24-segment,False,0,recovered,Công thức xếp hạng lợi suất dựa trên lợi nhuận gộp,"rank(gross_profit, k=4)",Lợi nhuận gộp là chỉ tiêu cơ bản phản ánh khả năng cạnh tranh của doanh nghiệp. Việc xếp hạng dựa trên nó giúp xác định được doanh nghiệp có thể cạnh tranh tốt hơn hoặc kém hơn so với đối thủ trong nhóm.,note,Lợi nhuận gộp (gross_profit) được sử dụng để so sánh hiệu quả chuyển hóa giá thành sang lợi nhuận.,False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F1-014,F1,P20-VNM24-segment,False,1,recovered,Công thức xếp hạng lợi suất dựa trên lợi nhuận thuần,"rank(net_income, k=4)",Lợi nhuận thuần (net_income) phản ánh khả năng sinh lời thực tế của doanh nghiệp sau tất cả các chi phí và thuế. Nó là chỉ tiêu quan trọng nhất để đánh giá khả năng tái tạo vốn và phát triển bền vững.,line_item,Lợi nhuận thuần (net_income) được sử dụng để so sánh hiệu quả chuyển hóa giá thành sang lợi nhuận.,False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F1-014,F1,P20-VNM24-segment,False,2,recovered,Công thức xếp hạng lợi suất dựa trên lợi nhuận gộp và thuần,"rank(gross_profit, k=4, net_income, k=4)","Kết hợp cả hai chỉ tiêu này giúp doanh nghiệp có cái nhìn toàn diện về khả năng cạnh tranh. Lợi nhuận gộp cho thấy khả năng cạnh tranh trực tiếp, trong khi lợi nhuận thuần cho thấy khả năng sinh lời thực tế. Việc xếp hạng dựa trên cả hai biến này giúp xác định được mức độ cạnh tranh thực sự của doanh nghiệp.",,,False,False,missing_field:source|syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-020,F2,P20-VNM24-segment,False,0,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận gộp,"rank(gross_profit, k=4)",Lợi nhuận gộp là chỉ tiêu cơ bản phản ánh khả năng tái tạo vốn và khả năng sinh lời của doanh nghiệp. Việc xếp hạng dựa trên nó giúp doanh nghiệp có thể so sánh hiệu quả hoạt động giữa các bộ phận và điều chỉnh chiến lược phát triển.,note,Lợi nhuận gộp là chỉ tiêu cơ bản phản ánh khả năng tái tạo vốn và khả năng sinh lời của doanh nghiệp.,False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F2-020,F2,P20-VNM24-segment,False,1,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận sau thuế thu nhập,"rank(net_income, k=4)",Lợi nhuận sau thuế thu nhập là chỉ tiêu phản ánh khả năng sinh lời thực tế của doanh nghiệp sau thuế. Việc so sánh nó giúp doanh nghiệp xác định được mức độ hiệu quả trong việc khai thác lợi nhuận và điều chỉnh chiến lược phát triển.,note,Lợi nhuận sau thuế thu nhập là chỉ tiêu phản ánh khả năng sinh lời thực tế của doanh nghiệp sau thuế.,False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F2-020,F2,P20-VNM24-segment,False,2,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận gộp và lợi nhuận sau thuế,"rank(gross_profit, k=4, net_income, k=4)","Khi doanh nghiệp có cả lợi nhuận gộp và lợi nhuận sau thuế, việc so sánh chúng giúp doanh nghiệp xác định được mức độ hiệu quả trong việc khai thác lợi nhuận và điều chỉnh chiến lược phát triển. Đây là công thức phổ biến và hiệu quả nhất để xếp hạng.",note,Lợi nhuận gộp và lợi nhuận sau thuế là chỉ tiêu phản ánh khả năng sinh lời thực tế của doanh nghiệp sau thuế.,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F3-016,F3,P20-VNM24-segment,False,0,strict,sga_intensity,"safe_div(selling_expense + admin_expense, gross_revenue)",Chi phí bán hàng và quản lý trên doanh thu cao làm biên lợi nhuận nhạy với biến động doanh số.,line_item,"selling_expense, admin_expense, gross_revenue",False,False,copied_fewshot,,"safe_div((admin_expense+selling_expense),gross_revenue)",3,3,False,False,False
qwen35-0.8b,1,F3-016,F3,P20-VNM24-segment,False,1,strict,earnings_yield,"safe_div(net_income, market_cap)",Lợi nhuận trên mỗi đồng vốn hoá cao cho thấy cổ phiếu đang rẻ so với khả năng sinh lời.,line_item,"net_income, market_cap",False,False,copied_fewshot,,"safe_div(net_income,market_cap)",2,2,False,False,False
qwen35-0.8b,1,F3-016,F3,P20-VNM24-segment,False,2,strict,asset_growth,"growth(total_assets, 4)","Doanh nghiệp mở rộng tài sản quá nhanh thường có lợi suất sau đó thấp hơn (Cooper, Gulen, Schill 2008).",line_item,total_assets,False,False,copied_fewshot,,"growth(total_assets,4)",2,1,False,True,False
qwen35-0.8b,1,F2-021,F2,P21-PC124-segment,False,0,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận gộp,rank_lux = (gross_profit / total_assets) / (gross_profit / total_assets),"Lợi nhuận gộp là chỉ số cơ bản phản ánh khả năng sinh lời của doanh nghiệp. Khi so sánh lợi suất giữa các bộ phận, công thức này cho phép so sánh trực tiếp lợi nhuận trên tổng vốn, giúp xác định bộ phận nào mang lại hiệu quả kinh tế cao nhất.",note,Tải sản của bộ phận Tài sản không phân bổ,True,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-021,F2,P21-PC124-segment,False,1,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận sau thuế,rank_lux = (net_income / total_assets) / (net_income / total_assets),"Lợi nhuận sau thuế là chỉ số kinh tế thực tế phản ánh khả năng sinh lời thực tế của doanh nghiệp. Khi so sánh lợi suất giữa các bộ phận, công thức này cho phép so sánh trực tiếp lợi nhuận trên tổng vốn, giúp xác định bộ phận nào mang lại hiệu quả kinh tế cao nhất.",note,Lợi nhuận sau thuế thu nhập doanh nghiệp,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-021,F2,P21-PC124-segment,False,2,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận thuần,rank_lux = (operating_profit / total_assets) / (operating_profit / total_assets),"Lợi nhuận thuần là chỉ số kinh tế thực tế phản ánh khả năng sinh lời thực tế của doanh nghiệp. Khi so sánh lợi suất giữa các bộ phận, công thức này cho phép so sánh trực tiếp lợi nhuận trên tổng vốn, giúp xác định bộ phận nào mang lại hiệu quả kinh tế cao nhất.",note,Lợi nhuận thuần từ hoạt động kinh doanh,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F4-013,F4,P21-PC124-segment,False,0,recovered,gross_profit_growth,"growth(gross_profit, 4)",Tăng trưởng lợi nhuận gộp theo quý thường phản ánh hiệu quả kinh doanh và khả năng cạnh tranh của doanh nghiệp.,line_item,gross_profit,False,True,,,"growth(gross_profit,4)",2,1,True,True,False
qwen35-0.8b,1,F4-013,F4,P21-PC124-segment,False,1,recovered,profit_margin_growth,"growth(gross_profit, 4)",Tăng trưởng tỷ suất lợi nhuận thuần từ hoạt động kinh doanh phản ánh hiệu quả kinh doanh và khả năng cạnh tranh của doanh nghiệp.,line_item,gross_profit,False,False,duplicate,,"growth(gross_profit,4)",2,1,False,True,False
qwen35-0.8b,1,F4-013,F4,P21-PC124-segment,False,2,recovered,asset_growth,"growth(total_assets, 4)",Tăng trưởng tài sản tổng thể theo quý thường đi kèm lợi suất thấp hơn và phản ánh khả năng tái sử dụng tài sản của doanh nghiệp.,line_item,total_assets,False,False,duplicate,,"growth(total_assets,4)",2,1,False,True,False
qwen35-0.8b,1,F2-022,F2,P22-PNJ17-tax,False,0,strict,Công thức xếp hạng lợi suất dựa trên chi phí thuế TNDN hiện hành,"rank(current_tax_expense, k=4) + zscore(current_tax_expense, k=4)",Chi phí thuế TNDN hiện hành là yếu tố then chốt ảnh hưởng trực tiếp đến lợi suất cổ phiếu. Việc xếp hạng dựa trên chi phí này giúp doanh nghiệp thể hiện khả năng chi tiêu hiệu quả và giảm áp lực thuế.,note,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập tính thuế năm hiện hành,True,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F2-022,F2,P22-PNJ17-tax,False,1,strict,Công thức xếp hạng lợi suất dựa trên lợi nhuận sau thuế,retained_earnings + net_income - current_tax_expense,Lợi nhuận sau thuế là kết quả cuối cùng của hoạt động kinh doanh. Việc tích hợp các dòng này giúp doanh nghiệp xác định khả năng tái tạo vốn và khả năng phục hồi sau khủng hoảng.,line_item,Lợi nhuận sau thuế thu nhập doanh nghiệp,False,True,,,((net_income+retained_earnings)-current_tax_expense),3,3,False,False,False
qwen35-0.8b,1,F2-022,F2,P22-PNJ17-tax,False,2,strict,Công thức xếp hạng lợi suất dựa trên chi phí thuế TNDN hiện hành,current_tax_expense + (net_income - retained_earnings),"Chi phí thuế TNDN hiện hành là khoản chi phí cố định. Khi doanh nghiệp có chi phí cao hơn so với mức chuẩn, nó sẽ giảm lợi suất và tăng áp lực thuế. Việc so sánh chi phí này giúp doanh nghiệp định vị vị trí của mình trong thị trường.",note,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập tính thuế năm hiện hành,True,True,,,((net_income-retained_earnings)+current_tax_expense),3,3,False,False,False
